source,lengths,speaker,index,utt
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A22_DT.wav,123676,F113,113,A22
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A11_DT.wav,139924,F113,113,A11
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A24_DT.wav,95240,F113,113,A24
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A42_DT.wav,147364,F113,113,A42
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A50_DT.wav,213600,F113,113,A50
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A39_DT.wav,297600,F113,113,A39
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A01_DT.wav,129600,F113,113,A01
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A14_DT.wav,155720,F113,113,A14
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A46_DT.wav,236320,F113,113,A46
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A40_DT.wav,163840,F113,113,A40
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A38_DT.wav,153756,F113,113,A38
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A16_DT.wav,134468,F113,113,A16
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A06_DT.wav,163124,F113,113,A06
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A25_DT.wav,117932,F113,113,A25
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A34_DT.wav,185920,F113,113,A34
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A47_DT.wav,141560,F113,113,A47
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A45_DT.wav,187176,F113,113,A45
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A32_DT.wav,146240,F113,113,A32
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A28_DT.wav,170100,F113,113,A28
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A20_DT.wav,128244,F113,113,A20
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F113/PB/BF113A26_DT.wav,205916,F113,113,A26
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03002_DT.wav,147200,FP03,114,002
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03018_DT.wav,262400,FP03,114,018
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03058_DT.wav,249600,FP03,114,058
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03027_DT.wav,204800,FP03,114,027
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03016_DT.wav,121600,FP03,114,016
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03094_DT.wav,364800,FP03,114,094
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03081_DT.wav,326400,FP03,114,081
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03084_DT.wav,217600,FP03,114,084
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03067_DT.wav,204800,FP03,114,067
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03023_DT.wav,368000,FP03,114,023
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03048_DT.wav,211200,FP03,114,048
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03061_DT.wav,585600,FP03,114,061
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03037_DT.wav,108800,FP03,114,037
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03080_DT.wav,153600,FP03,114,080
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03006_DT.wav,291200,FP03,114,006
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03092_DT.wav,403200,FP03,114,092
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03035_DT.wav,358400,FP03,114,035
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03091_DT.wav,352000,FP03,114,091
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03078_DT.wav,284800,FP03,114,078
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03066_DT.wav,128000,FP03,114,066
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03087_DT.wav,156800,FP03,114,087
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03042_DT.wav,156800,FP03,114,042
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03047_DT.wav,105600,FP03,114,047
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03057_DT.wav,131200,FP03,114,057
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03088_DT.wav,300800,FP03,114,088
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03008_DT.wav,403200,FP03,114,008
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03074_DT.wav,240000,FP03,114,074
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03090_DT.wav,256000,FP03,114,090
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03055_DT.wav,144000,FP03,114,055
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03012_DT.wav,368000,FP03,114,012
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03036_DT.wav,371200,FP03,114,036
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03069_DT.wav,150400,FP03,114,069
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03028_DT.wav,188800,FP03,114,028
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03072_DT.wav,153600,FP03,114,072
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03013_DT.wav,425600,FP03,114,013
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03015_DT.wav,156800,FP03,114,015
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03049_DT.wav,172800,FP03,114,049
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03054_DT.wav,249600,FP03,114,054
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03024_DT.wav,96000,FP03,114,024
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03068_DT.wav,169600,FP03,114,068
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03051_DT.wav,192000,FP03,114,051
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03052_DT.wav,233600,FP03,114,052
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03089_DT.wav,224000,FP03,114,089
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03001_DT.wav,115200,FP03,114,001
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03014_DT.wav,204800,FP03,114,014
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03040_DT.wav,172800,FP03,114,040
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03029_DT.wav,195200,FP03,114,029
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03056_DT.wav,198400,FP03,114,056
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03077_DT.wav,89600,FP03,114,077
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03031_DT.wav,252800,FP03,114,031
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03062_DT.wav,163200,FP03,114,062
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03064_DT.wav,419200,FP03,114,064
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03033_DT.wav,140800,FP03,114,033
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03021_DT.wav,249600,FP03,114,021
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03017_DT.wav,214400,FP03,114,017
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03030_DT.wav,262400,FP03,114,030
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03063_DT.wav,281600,FP03,114,063
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03011_DT.wav,358400,FP03,114,011
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03093_DT.wav,326400,FP03,114,093
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03059_DT.wav,227200,FP03,114,059
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03071_DT.wav,460800,FP03,114,071
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03053_DT.wav,192000,FP03,114,053
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03079_DT.wav,163200,FP03,114,079
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03019_DT.wav,105600,FP03,114,019
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03082_DT.wav,172800,FP03,114,082
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03041_DT.wav,233600,FP03,114,041
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03034_DT.wav,147200,FP03,114,034
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03007_DT.wav,486400,FP03,114,007
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03003_DT.wav,224000,FP03,114,003
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03075_DT.wav,275200,FP03,114,075
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03009_DT.wav,176000,FP03,114,009
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03038_DT.wav,80000,FP03,114,038
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03025_DT.wav,76800,FP03,114,025
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03070_DT.wav,217600,FP03,114,070
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03065_DT.wav,86400,FP03,114,065
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03060_DT.wav,118400,FP03,114,060
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03043_DT.wav,364800,FP03,114,043
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03076_DT.wav,112000,FP03,114,076
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03083_DT.wav,80000,FP03,114,083
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03020_DT.wav,214400,FP03,114,020
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03044_DT.wav,131200,FP03,114,044
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03022_DT.wav,416000,FP03,114,022
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03045_DT.wav,64000,FP03,114,045
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03039_DT.wav,128000,FP03,114,039
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03005_DT.wav,326400,FP03,114,005
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03073_DT.wav,118400,FP03,114,073
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03085_DT.wav,300800,FP03,114,085
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03010_DT.wav,76800,FP03,114,010
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03050_DT.wav,198400,FP03,114,050
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03086_DT.wav,131200,FP03,114,086
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03032_DT.wav,358400,FP03,114,032
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03004_DT.wav,307200,FP03,114,004
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03026_DT.wav,60800,FP03,114,026
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/NP/NFP03046_DT.wav,150400,FP03,114,046
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H46_DT.wav,144000,FP03,114,H46
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H14_DT.wav,118400,FP03,114,H14
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H48_DT.wav,236800,FP03,114,H48
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H17_DT.wav,192000,FP03,114,H17
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H18_DT.wav,208000,FP03,114,H18
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H04_DT.wav,112000,FP03,114,H04
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H49_DT.wav,134400,FP03,114,H49
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H38_DT.wav,112000,FP03,114,H38
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H29_DT.wav,144000,FP03,114,H29
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H25_DT.wav,147200,FP03,114,H25
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H42_DT.wav,224000,FP03,114,H42
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H40_DT.wav,124800,FP03,114,H40
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H12_DT.wav,211200,FP03,114,H12
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H47_DT.wav,156800,FP03,114,H47
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H35_DT.wav,204800,FP03,114,H35
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H03_DT.wav,192000,FP03,114,H03
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H21_DT.wav,137600,FP03,114,H21
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H27_DT.wav,201600,FP03,114,H27
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H28_DT.wav,76800,FP03,114,H28
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H31_DT.wav,227200,FP03,114,H31
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H07_DT.wav,137600,FP03,114,H07
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H24_DT.wav,156800,FP03,114,H24
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H37_DT.wav,294400,FP03,114,H37
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H26_DT.wav,108800,FP03,114,H26
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H19_DT.wav,153600,FP03,114,H19
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H10_DT.wav,140800,FP03,114,H10
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H06_DT.wav,176000,FP03,114,H06
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H13_DT.wav,195200,FP03,114,H13
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H39_DT.wav,121600,FP03,114,H39
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H23_DT.wav,230400,FP03,114,H23
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H08_DT.wav,134400,FP03,114,H08
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H30_DT.wav,163200,FP03,114,H30
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H05_DT.wav,176000,FP03,114,H05
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H43_DT.wav,153600,FP03,114,H43
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H41_DT.wav,176000,FP03,114,H41
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H09_DT.wav,211200,FP03,114,H09
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H36_DT.wav,147200,FP03,114,H36
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H33_DT.wav,243200,FP03,114,H33
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H15_DT.wav,172800,FP03,114,H15
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H01_DT.wav,163200,FP03,114,H01
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H45_DT.wav,198400,FP03,114,H45
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H50_DT.wav,278400,FP03,114,H50
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H22_DT.wav,182400,FP03,114,H22
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H44_DT.wav,243200,FP03,114,H44
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H11_DT.wav,182400,FP03,114,H11
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H02_DT.wav,105600,FP03,114,H02
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H34_DT.wav,176000,FP03,114,H34
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H20_DT.wav,121600,FP03,114,H20
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H32_DT.wav,182400,FP03,114,H32
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/FP03/PB/BFP03H16_DT.wav,156800,FP03,114,H16
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131013_DT.wav,137216,M131,115,013
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131095_DT.wav,306176,M131,115,095
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131085_DT.wav,133120,M131,115,085
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131008_DT.wav,144384,M131,115,008
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131101_DT.wav,267776,M131,115,101
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131053_DT.wav,324096,M131,115,053
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131020_DT.wav,79360,M131,115,020
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131039_DT.wav,179712,M131,115,039
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131082_DT.wav,273920,M131,115,082
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131044_DT.wav,232448,M131,115,044
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131003_DT.wav,211968,M131,115,003
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131069_DT.wav,184320,M131,115,069
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131046_DT.wav,271360,M131,115,046
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131014_DT.wav,144384,M131,115,014
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131080_DT.wav,187392,M131,115,080
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131055_DT.wav,180224,M131,115,055
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131065_DT.wav,149504,M131,115,065
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131077_DT.wav,283648,M131,115,077
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131099_DT.wav,185856,M131,115,099
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131032_DT.wav,106496,M131,115,032
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131015_DT.wav,365568,M131,115,015
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131100_DT.wav,155136,M131,115,100
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131012_DT.wav,198656,M131,115,012
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131066_DT.wav,153600,M131,115,066
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131073_DT.wav,333824,M131,115,073
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131029_DT.wav,249856,M131,115,029
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131051_DT.wav,256512,M131,115,051
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131092_DT.wav,165888,M131,115,092
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131059_DT.wav,281088,M131,115,059
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131023_DT.wav,110592,M131,115,023
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131016_DT.wav,56320,M131,115,016
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131086_DT.wav,278016,M131,115,086
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131103_DT.wav,115200,M131,115,103
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131031_DT.wav,179200,M131,115,031
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131005_DT.wav,64512,M131,115,005
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131028_DT.wav,430080,M131,115,028
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131090_DT.wav,297472,M131,115,090
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131096_DT.wav,77824,M131,115,096
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131036_DT.wav,195584,M131,115,036
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131001_DT.wav,131584,M131,115,001
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131010_DT.wav,66048,M131,115,010
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131088_DT.wav,232960,M131,115,088
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131026_DT.wav,179712,M131,115,026
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131002_DT.wav,93696,M131,115,002
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131076_DT.wav,270336,M131,115,076
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131048_DT.wav,128512,M131,115,048
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131040_DT.wav,139264,M131,115,040
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131070_DT.wav,242688,M131,115,070
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131094_DT.wav,86528,M131,115,094
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131043_DT.wav,222720,M131,115,043
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/M131/NP/NM131021_DT.wav,81920,M131,115,021
